PID;div_ID;file_name;title;date;topics
        rta1576.edd1e11W110511;d1e7938t28d0718;rta1576.edd1e11W110511-d1e7938t28d0718.txt;Kurfürstenratsprotokoll Mainz Abs. 392;1576-07-18;listterm:sd1e6273 listterm:sd1e719 listterm:sd1e1386 listterm:sd1e1415 listterm:sd1e253 listterm:sd1e39 listterm:sd1e1028 listterm:sd1e669
        rta1576.edd1e11W110511;d1e8102t29d0720;rta1576.edd1e11W110511-d1e8102t29d0720.txt;Kurfürstenratsprotokoll Mainz Abs. 408;1576-07-20;listterm:sd1e7182 listterm:sd1e669 listterm:sd1e641 listterm:sd1e1250 listterm:sd1e1222 listterm:sd1e1157 listterm:sd1e1415 listterm:sd1e282 listterm:sd1e1400
        rta1576.edd1e11W110511;d1e8626t30d0721;rta1576.edd1e11W110511-d1e8626t30d0721.txt;Kurfürstenratsprotokoll Mainz Abs. 448;1576-07-21;listterm:sd1e1222 listterm:sd1e96 listterm:sd1e39 listterm:sd1e970
        rta1576.edd1e11W110511;d1e8683t31d0723;rta1576.edd1e11W110511-d1e8683t31d0723.txt;Kurfürstenratsprotokoll Mainz Abs. 454;1576-07-23;listterm:sd1e6273 listterm:sd1e3 listterm:sd1e46 listterm:sd1e74 listterm:sd1e89 listterm:sd1e96 listterm:sd1e110 listterm:sd1e1400 listterm:sd1e1415 listterm:sd1e870 listterm:sd1e7182 listterm:sd1e246 listterm:sd1e1157 listterm:sd1e1185 listterm:sd1e1479 listterm:sd1e1192 listterm:sd1e1343 listterm:sd1e755 listterm:sd1e146 listterm:sd1e949 listterm:sd1e1222 listterm:sd1e712 listterm:sd1e469 listterm:sd1e39 listterm:sd1e282
        rta1576.edd1e11W110511;d1e9084t32d0724;rta1576.edd1e11W110511-d1e9084t32d0724.txt;Kurfürstenratsprotokoll Mainz Abs. 479;1576-07-24;listterm:sd1e7182 listterm:sd1e1222 listterm:sd1e1551 listterm:sd1e46 listterm:sd1e96 listterm:sd1e1479 listterm:sd1e110 listterm:sd1e1400 listterm:sd1e6273 listterm:sd1e74 listterm:sd1e1192 listterm:sd1e253 listterm:sd1e1157 listterm:sd1e1185 listterm:sd1e246
        rta1576.edd1e11W110511;d1e9511t33d0726;rta1576.edd1e11W110511-d1e9511t33d0726.txt;Kurfürstenratsprotokoll Mainz Abs. 514;1576-07-26;listterm:sd1e7182 listterm:sd1e39 listterm:sd1e110 listterm:sd1e96 listterm:sd1e1400 listterm:sd1e246 listterm:sd1e1157 listterm:sd1e24 listterm:sd1e1415 listterm:sd1e906 listterm:sd1e1605 listterm:sd1e1293 listterm:sd1e1329 listterm:sd1e6273
        rta1576.edd1e11W110511;d1e9828t34d0727;rta1576.edd1e11W110511-d1e9828t34d0727.txt;Kurfürstenratsprotokoll Mainz Abs. 544;1576-07-27;listterm:sd1e7182 listterm:sd1e1222 listterm:sd1e712 listterm:sd1e469 listterm:sd1e282 listterm:sd1e1343 listterm:sd1e1415 listterm:sd1e6273 listterm:sd1e110 listterm:sd1e96 listterm:sd1e1400 listterm:sd1e253
        rta1576.edd1e11W110511;d1e10069t35d0728;rta1576.edd1e11W110511-d1e10069t35d0728.txt;Kurfürstenratsprotokoll Mainz Abs. 568;1576-07-28;listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e39 listterm:sd1e870 listterm:sd1e7182 listterm:sd1e1157 listterm:sd1e669 listterm:sd1e641 listterm:sd1e691 listterm:sd1e698 listterm:sd1e1250 listterm:sd1e1415 listterm:sd1e1386 listterm:sd1e1400 listterm:sd1e655 listterm:sd1e9135 listterm:sd1e110
        rta1576.edd1e11W110511;d1e10737t36d0729;rta1576.edd1e11W110511-d1e10737t36d0729.txt;Kurfürstenratsprotokoll Mainz Abs. 595;1576-07-29;listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e1400 listterm:sd1e7182 listterm:sd1e110 listterm:sd1e870
        rta1576.edd1e11W110511;d1e10813t37d0730;rta1576.edd1e11W110511-d1e10813t37d0730.txt;Kurfürstenratsprotokoll Mainz Abs. 599;1576-07-30;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e641 listterm:sd1e655
        rta1576.edd1e11W110511;d1e10880t38d0731;rta1576.edd1e11W110511-d1e10880t38d0731.txt;Kurfürstenratsprotokoll Mainz Abs. 606;1576-07-31;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e146 listterm:sd1e949 listterm:sd1e246 listterm:sd1e175 listterm:sd1e397 listterm:sd1e1479 listterm:sd1e1415 listterm:sd1e1357 listterm:sd1e1400
        rta1576.edd1e11W110511;d1e11278t39d0801;rta1576.edd1e11W110511-d1e11278t39d0801.txt;Kurfürstenratsprotokoll Mainz Abs. 633;1576-08-01;listterm:sd1e7182 listterm:sd1e146 listterm:sd1e175 listterm:sd1e927 listterm:sd1e1415 listterm:sd1e397 listterm:sd1e1222 listterm:sd1e1157 listterm:sd1e1250
        rta1576.edd1e11W110511;d1e11720t40d0802;rta1576.edd1e11W110511-d1e11720t40d0802.txt;Kurfürstenratsprotokoll Mainz Abs. 658;1576-08-02;listterm:sd1e7182 listterm:sd1e146 listterm:sd1e949 listterm:sd1e175 listterm:sd1e246 listterm:sd1e1415 listterm:sd1e6273 listterm:sd1e1357 listterm:sd1e927 listterm:sd1e1479 listterm:sd1e655 listterm:sd1e641 listterm:sd1e698 listterm:sd1e691 listterm:sd1e1222 listterm:sd1e712 listterm:sd1e1343 listterm:sd1e469 listterm:sd1e253 listterm:sd1e762 listterm:sd1e949
