PID;div_ID;file_name;title;date;topics
        rta1576.edd1e7w152270;d1e7979t25d0804;rta1576.edd1e7w152270-d1e7979t25d0804.txt;Fürstenratsprotokoll Österreich Abs. 434v;1576-08-04;listterm:sd1e123 listterm:sd1e282 listterm:sd1e332 listterm:sd1e1092 listterm:sd1e454 listterm:sd1e469 listterm:sd1e526 listterm:sd1e1415 listterm:sd1e913
        rta1576.edd1e7w152270;d1e8240t26d0806;rta1576.edd1e7w152270-d1e8240t26d0806.txt;Fürstenratsprotokoll Österreich Abs. 439;1576-08-06;listterm:sd1e1092 listterm:sd1e282
        rta1576.edd1e7w152270;d1e8268t27d0807;rta1576.edd1e7w152270-d1e8268t27d0807.txt;Fürstenratsprotokoll Österreich Abs. 444;1576-08-07;listterm:sd1e1092 listterm:sd1e526 listterm:sd1e590 listterm:sd1e569 listterm:sd1e1135 listterm:sd1e1415 listterm:sd1e1221 listterm:sd1e1529 listterm:sd1e920 listterm:sd1e1157 listterm:sd1e1386 listterm:sd1e1400
        rta1576.edd1e7w152270;d1e8924t28d0808;rta1576.edd1e7w152270-d1e8924t28d0808.txt;Fürstenratsprotokoll Österreich Abs. 489;1576-08-08;listterm:sd1e1092 listterm:sd1e526 listterm:sd1e590 listterm:sd1e1415 listterm:sd1e920 listterm:sd1e1221 listterm:sd1e1157 listterm:sd1e569 listterm:sd1e1529 listterm:sd1e39
        rta1576.edd1e7w152270;d1e9187t29d0809;rta1576.edd1e7w152270-d1e9187t29d0809.txt;Fürstenratsprotokoll Österreich Abs. 511;1576-08-09;listterm:sd1e123 listterm:sd1e1092 listterm:sd1e282 listterm:sd1e454 listterm:sd1e332 listterm:sd1e397 listterm:sd1e891 listterm:sd1e762 listterm:sd1e949 listterm:sd1e913 listterm:sd1e784 listterm:sd1e1415
        rta1576.edd1e7w152270;d1e9757t30d0810;rta1576.edd1e7w152270-d1e9757t30d0810.txt;Fürstenratsprotokoll Österreich Abs. 573;1576-08-10;
        rta1576.edd1e7w152270;d1e9763t31d0811;rta1576.edd1e7w152270-d1e9763t31d0811.txt;Fürstenratsprotokoll Österreich Abs. 575;1576-08-11;listterm:sd1e1092 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e569 listterm:sd1e1157 listterm:sd1e1135 listterm:sd1e1529 listterm:sd1e1221 listterm:sd1e1400 listterm:sd1e1415
        rta1576.edd1e7w152270;d1e10290t32d0813;rta1576.edd1e7w152270-d1e10290t32d0813.txt;Fürstenratsprotokoll Österreich Abs. 614;1576-08-13;listterm:sd1e1092 listterm:sd1e526 listterm:sd1e590 listterm:sd1e246 listterm:sd1e920 listterm:sd1e1529 listterm:sd1e1221 listterm:sd1e891 listterm:sd1e1400 listterm:sd1e1135
        rta1576.edd1e7w152270;d1e10658t33d0814;rta1576.edd1e7w152270-d1e10658t33d0814.txt;Fürstenratsprotokoll Österreich Abs. 638;1576-08-14;listterm:sd1e123 listterm:sd1e1092 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e569 listterm:sd1e1415 listterm:sd1e1135 listterm:sd1e1157 listterm:sd1e1386 listterm:sd1e1400 listterm:sd1e1221 listterm:sd1e1529 listterm:sd1e719 listterm:sd1e1042
        rta1576.edd1e7w152270;d1e11252t34d0816;rta1576.edd1e7w152270-d1e11252t34d0816.txt;Fürstenratsprotokoll Österreich Abs. 692;1576-08-16;listterm:sd1e123 listterm:sd1e1092 listterm:sd1e469 listterm:sd1e519 listterm:sd1e282 listterm:sd1e397 listterm:sd1e332 listterm:sd1e1343 listterm:sd1e454 listterm:sd1e497 listterm:sd1e1221 listterm:sd1e1400 listterm:sd1e1415 listterm:sd1e1465 listterm:sd1e1551
